,Dataset,Number of sampled points,Fraction of sampled points,Number of source models,Technique,Mean estimation error against seen accuracies,Mean estimation error against unseen accuracies,Kendall tau correlation against seen accuracies,Kendall tau correlation against unseen accuracies
2185,mmlu_all,25,25,50,tinyBenchmarks,0.05244251790425932,0.05434871604295962,0.6467946639660335,0.6244897959183674
2186,mmlu_all,25,25,50,tinyBenchmarks,0.05418394270637021,0.052188985451849204,0.5655905662313704,0.5278234173216567
2187,mmlu_all,25,25,50,tinyBenchmarks,0.055932906143987944,0.05714275308845156,0.6004901960784315,0.58309518948453
2188,mmlu_all,25,25,50,tinyBenchmarks,0.038646814926498324,0.038819045495488334,0.6860189058570965,0.6745716297164537
2189,mmlu_all,25,25,50,tinyBenchmarks,0.04771956275914059,0.04974592037714411,0.6279642328136774,0.6176470588235295
2190,mmlu_all,50,50,50,tinyBenchmarks,0.029427063701470083,0.029894350093525136,0.8013085262466196,0.8031045751633987
2191,mmlu_all,50,50,50,tinyBenchmarks,0.04038823972860912,0.04361548782581148,0.7655228758169935,0.7720588235294119
2192,mmlu_all,50,50,50,tinyBenchmarks,0.04396532227666792,0.04653876681372313,0.7888934916555407,0.7779591836734694
2193,mmlu_all,50,50,50,tinyBenchmarks,0.04307576328684504,0.046046055046196216,0.8068600100990416,0.7916666666666667
2194,mmlu_all,50,50,50,tinyBenchmarks,0.03786279683377306,0.03787769997292459,0.7197714820460354,0.697427579579536
2195,mmlu_all,50,50,50,tinyBenchmarks,0.03450433471541656,0.03641110338371484,0.734993936325038,0.7240816326530611
2196,mmlu_all,50,50,50,tinyBenchmarks,0.028119110441010165,0.030336752617729213,0.6429738562091504,0.6396732831546971
2197,mmlu_all,50,50,50,tinyBenchmarks,0.03986053524312106,0.040702215049310875,0.6908943001455357,0.6897959183673469
2198,mmlu_all,50,50,50,tinyBenchmarks,0.03702600829249909,0.03694067093856015,0.7638891438286528,0.7540852189880711
2199,mmlu_all,50,50,50,tinyBenchmarks,0.03861289106671696,0.04192485006786542,0.7495908346972178,0.7358955853285283
2200,mmlu_all,100,100,50,tinyBenchmarks,0.030980022615906516,0.03156836321358229,0.7301719529981953,0.7066993464052288
2201,mmlu_all,100,100,50,tinyBenchmarks,0.03060309084055787,0.03106774260337752,0.7578604143440391,0.7692936533535397
2202,mmlu_all,100,100,50,tinyBenchmarks,0.024753109687146634,0.028291374986948975,0.8395264072690433,0.8269387755102041
2203,mmlu_all,100,100,50,tinyBenchmarks,0.02598567659253674,0.027078774493929272,0.836734693877551,0.8182932491085422
2204,mmlu_all,100,100,50,tinyBenchmarks,0.030180927252167377,0.03225164248463518,0.729575406886617,0.7104941384475366
2205,mmlu_all,100,100,50,tinyBenchmarks,0.02419901997738413,0.028208058553608435,0.8297264881180428,0.830204081632653
2206,mmlu_all,100,100,50,tinyBenchmarks,0.02177911797964567,0.026647042855196226,0.763888888888889,0.7574647828660479
2207,mmlu_all,100,100,50,tinyBenchmarks,0.028522427440633234,0.029486275613221966,0.7792316586867638,0.7715575884284974
2208,mmlu_all,100,100,50,tinyBenchmarks,0.029969845457972114,0.032246233071250685,0.7692936533535397,0.7660270136365396
2209,mmlu_all,100,100,50,tinyBenchmarks,0.021127026008292474,0.023580144012713005,0.7481605117506704,0.7459150326797387
2210,mmlu_all,250,250,50,tinyBenchmarks,0.01935921598190739,0.01881202430059699,0.9100575405229466,0.9174836601307191
2211,mmlu_all,250,250,50,tinyBenchmarks,0.016238220882020357,0.017345028482239094,0.873826124297545,0.8689261647220448
2212,mmlu_all,250,250,50,tinyBenchmarks,0.01823218997361474,0.021547641521954874,0.873826124297545,0.8595918367346939
2213,mmlu_all,250,250,50,tinyBenchmarks,0.01650207312476446,0.01836918573888362,0.8416326530612245,0.8313598079765429
2214,mmlu_all,250,250,50,tinyBenchmarks,0.015638899359216,0.01681850115645499,0.8729056715825195,0.8537581699346406
2215,mmlu_all,250,250,50,tinyBenchmarks,0.016845081040331746,0.01860904459297577,0.8602941176470589,0.8803594037315454
2216,mmlu_all,250,250,50,tinyBenchmarks,0.02009800226159066,0.02488358541751832,0.7235606973155373,0.6827482555311986
2217,mmlu_all,250,250,50,tinyBenchmarks,0.0193177534866189,0.019429306887941512,0.8509596462785438,0.833469387755102
2218,mmlu_all,250,250,50,tinyBenchmarks,0.015375047116471927,0.01619959687766,0.891792642741046,0.8819927235900455
2219,mmlu_all,250,250,50,tinyBenchmarks,0.016950621937429296,0.02060719780423968,0.8418477924590597,0.8378930874105432
2220,mmlu_all,500,500,50,tinyBenchmarks,0.012465133810780286,0.01334386972671564,0.908868684674247,0.9032258817505466
2221,mmlu_all,500,500,50,tinyBenchmarks,0.012966453071994,0.014946833507642188,0.9048592016090466,0.8770927640145453
2222,mmlu_all,500,500,50,tinyBenchmarks,0.013415001884658802,0.01700349360897127,0.9211924001940475,0.9183673469387756
2223,mmlu_all,500,500,50,tinyBenchmarks,0.011922352054278204,0.01413726262588727,0.9102040816326531,0.8934259625995461
2224,mmlu_all,500,500,50,tinyBenchmarks,0.013686392762909873,0.013868342154952553,0.9006948034493788,0.9027777777777779
2225,mmlu_all,500,500,50,tinyBenchmarks,0.011839427063701464,0.014285150834647329,0.8852593633070457,0.8889795918367347
2226,mmlu_all,500,500,50,tinyBenchmarks,0.011854504334715535,0.018867115091605217,0.8901593228825458,0.8593633731296882
2227,mmlu_all,500,500,50,tinyBenchmarks,0.010120618168111524,0.011922793754612061,0.906045751633987,0.9064925214675468
2228,mmlu_all,500,500,50,tinyBenchmarks,0.013482849604221615,0.013948183737428932,0.8864382043359234,0.8733663045484812
2229,mmlu_all,500,500,50,tinyBenchmarks,0.009381831888428118,0.013257629860074917,0.9182341581377081,0.9125816993464053
2230,mmlu_all,1000,1000,50,tinyBenchmarks,0.008175650207312441,0.010137806257067535,0.9394933639360877,0.9240196078431373
2231,mmlu_all,1000,1000,50,tinyBenchmarks,0.007787410478703335,0.011372222074752778,0.9554921172225493,0.9162924406185472
2232,mmlu_all,1000,1000,50,tinyBenchmarks,0.008243497926875402,0.011848203734278938,0.9522254775055491,0.9346938775510204
2233,mmlu_all,1000,1000,50,tinyBenchmarks,0.009770071617037265,0.012496475422455538,0.9407922384960484,0.9338235294117648
2234,mmlu_all,1000,1000,50,tinyBenchmarks,0.009479834150018867,0.009210007627117192,0.9191179538045288,0.9179257604770474
2235,mmlu_all,1000,1000,50,tinyBenchmarks,0.00871843196381454,0.011776104649002264,0.9162924406185472,0.9102040816326531
2236,mmlu_all,1000,1000,50,tinyBenchmarks,0.008390501319261228,0.013947164428966131,0.8754594441560452,0.8397394711743005
2237,mmlu_all,1000,1000,50,tinyBenchmarks,0.007742178665661601,0.009889756834764195,0.9342589590620481,0.92
2238,mmlu_all,1000,1000,50,tinyBenchmarks,0.009246136449302616,0.00981725356536757,0.9232653061224491,0.9085714285714286
2239,mmlu_all,1000,1000,50,tinyBenchmarks,0.008774971730116847,0.012318317999465443,0.9382924910126219,0.9179257604770474
2240,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.10071466264606105,0.100893896713615,0.5216611303193514,0.5192528811186561
2241,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.07874255559743687,0.07828732394366197,0.5206791688190444,0.5326593974821374
2242,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.13982284206558615,0.14341784037558683,0.5601233957167016,0.55008765399803
2243,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.08875838673200151,0.09198873239436618,0.7089071502022642,0.7171851255132841
2244,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.08820957406709386,0.08808262910798122,0.5905123842904062,0.6066141238833045
2245,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.12048548812664908,0.11701596244131456,0.4075583765633269,0.40464552937357806
2246,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.17417715793441385,0.18076431924882627,0.5565215718572859,0.5248510104409545
2247,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.11407538635506975,0.11414272300469484,0.44487849691251474,0.4428630752259192
2248,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.07628948360346777,0.07675492957746478,0.6731613911265272,0.6805385022621604
2249,mmlu_all,10,10,50,"Random (subtask stratified, equal)",0.08909988692046741,0.08948356807511738,0.2712253832912516,0.26730399407273503
2250,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.05632777987184318,0.0571830985915493,0.6468058139272053,0.6317252256710528
2251,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.1016802110817942,0.10765821596244131,0.7589580991736811,0.7589580991736811
2252,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.05666566151526576,0.056255399061032864,0.6253688848904968,0.6121444187564459
2253,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.08639185827365249,0.08508544600938968,0.6830425011547914,0.6824565009385919
2254,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.063942706370147,0.06371830985915494,0.6629446317004065,0.6499136803033205
2255,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.04956547304937808,0.048232863849765266,0.7069129276223708,0.7040039706509842
2256,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.035299962306822454,0.03911737089201878,0.6198575686394346,0.6019199020659771
2257,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.04479939690915945,0.044777464788732395,0.7084054173240898,0.7020639378958109
2258,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.055582359592913695,0.056169014084507064,0.6853226128385579,0.6749520310553766
2259,mmlu_all,25,25,50,"Random (subtask stratified, equal)",0.06231843196381455,0.0676356807511737,0.6755965249559746,0.6533805306552167
2260,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.03643392385978138,0.036822535211267604,0.7359598772910629,0.7311801845786993
2261,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.10086166603844703,0.09494272300469482,0.7603826117009594,0.767919443755264
2262,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.045735243120995105,0.046636619718309846,0.6374667275273421,0.6346711795919061
2263,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.06695182811911043,0.06982535211267604,0.6756672163359566,0.6784684847754834
2264,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.034351752732755376,0.03603755868544601,0.7676994849417768,0.7648670463000328
2265,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.04567885412740295,0.044056338028169016,0.756567995882796,0.7436267387665857
2266,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.0461173011684885,0.052480751173708914,0.722011386350597,0.7364415873900322
2267,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.07094021862042971,0.07112300469483569,0.6278922065999205,0.6217227477828069
2268,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.041356200527704494,0.0419699530516432,0.6783101551162799,0.6612885702952942
2269,mmlu_all,50,50,50,"Random (subtask stratified, equal)",0.0713871089332831,0.06406009389671363,0.44943732357634775,0.47787824936241613
2270,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.03654361100640783,0.03806291079812205,0.6960419748706932,0.6929862877414811
2271,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.028511873350923488,0.03384413145539906,0.8348605554131412,0.8381734941250981
2272,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.03347410478703354,0.03570516431924883,0.7848813880539622,0.7804490081653289
2273,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.04192732755371278,0.04593427230046949,0.831384387633061,0.819347091813198
2274,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.02154481718808895,0.02156431924882629,0.8365078436750409,0.8303708527936641
2275,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.036718959668300036,0.03658122065727699,0.6431094760910742,0.6672801672838773
2276,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.03622924990576706,0.04294741784037558,0.7648337980529709,0.7417648081095237
2277,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.03473335846211836,0.03247323943661972,0.7287889688695054,0.7259909005409495
2278,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.03168149264983037,0.033028169014084494,0.8292043075088846,0.7994125359816193
2279,mmlu_all,100,100,50,"Random (subtask stratified, equal)",0.028764342254052028,0.032181220657277,0.7086845314757381,0.6897994090821868
2280,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.020451624575951746,0.021655962441314555,0.8555054343993955,0.8539858548562748
2281,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.017654670184696575,0.01845596244131456,0.883518506897414,0.8638300722033211
2282,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.021557451941198645,0.02436882629107981,0.872352495436738,0.8678792860860909
2283,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.019127810026385222,0.021444507042253525,0.8970980946510555,0.8999255358091579
2284,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.01800850358085188,0.019404694835680764,0.8563591379677336,0.8584856474852937
2285,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.017833969091594414,0.018181408450704224,0.8806948028426504,0.8844336572609107
2286,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.02197506219374293,0.02942084507042254,0.8029813781348712,0.775136444257371
2287,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.0262271240105541,0.026627230046948353,0.8816908380280988,0.8624393618641034
2288,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.026422917451941218,0.02611830985915493,0.8104271275124861,0.7922893891551364
2289,mmlu_all,250,250,50,"Random (subtask stratified, equal)",0.022682668676969473,0.02246572769953052,0.8544511909565519,0.8570396496396151
2290,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.017597451941198654,0.01914948356807513,0.9040224259634517,0.8975458078377853
2291,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.030961477572559373,0.036907793427230044,0.8757747201452055,0.8478942515263507
2292,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.02835179796456842,0.03238065727699531,0.9194280949691555,0.9296823551364943
2293,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.01036888051262721,0.012021032863849758,0.9562053170164905,0.9393967749021305
2294,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.023673411232566912,0.023630985915492956,0.9085728276851642,0.8926277486167563
2295,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.01542894836034679,0.013114178403755877,0.8827916301746984,0.8766958401482181
2296,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.0159703731624576,0.0199799061032864,0.7996755535666459,0.8105015010515707
2297,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.01782603844704108,0.02147492957746479,0.9148266761688577,0.8988984915103652
2298,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.032071013946475685,0.03370779342723005,0.8875351829775179,0.8546939181124849
2299,mmlu_all,500,500,50,"Random (subtask stratified, equal)",0.024544455333584625,0.034237183098591556,0.8653295853884131,0.8498983902784274
2300,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.015941364493026775,0.01611361502347419,0.937372162033806,0.9210640880207019
2301,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.01029462495288354,0.013551361502347434,0.9386264617140349,0.9173498374729145
2302,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.013836856388993608,0.017370798122065725,0.9464219803196734,0.9378589809512392
2303,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.023731345646437994,0.027388262910798128,0.9276093015884666,0.9157131740697515
2304,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.016714225405201663,0.0169049765258216,0.9292434315048425,0.9100575405229466
2305,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.01117509234828496,0.008668732394366201,0.9276080602268882,0.9231410544846984
2306,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.02281142857142859,0.030113615023474195,0.860792555096023,0.8067502410436493
2307,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.013094692800603096,0.013757276995305158,0.9131886695866395,0.9070851808683831
2308,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.012505774594798347,0.0148350234741784,0.8979987297219131,0.8783345239615793
2309,mmlu_all,1000,1000,50,"Random (subtask stratified, equal)",0.011435831134564658,0.017420375586854466,0.9108019639934534,0.88389236415571
2310,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.09856615152657368,0.0980469483568075,0.4400030545246703,0.44055555123309414
2311,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.11137957029777609,0.10898591549295775,0.3320653647612944,0.3109513820308074
2312,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.08054881266490764,0.07886009389671363,0.6751960499605675,0.6776309271789384
2313,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.21494006784771955,0.2192488262910798,0.6337399984844192,0.6118619958194556
2314,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.15156049754994347,0.15193051643192487,0.6147764883172455,0.6198690011014877
2315,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.08691519035054655,0.08506666666666668,0.5792263247334828,0.558051545098147
2316,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.08190049001130795,0.08470234741784037,0.22550986864148728,0.19068543825089623
2317,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.09160045231813042,0.09190234741784037,0.414717063943207,0.4154985547207977
2318,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.09726950621937429,0.09719436619718312,0.6843789935114168,0.6700088309180012
2319,mmlu_all,10,10,50,"Random (subtask stratified, proportional)",0.19702073124764413,0.20518873239436616,0.49219745933016973,0.47400872895956764
2320,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.0519813041839427,0.05234178403755868,0.7294547975604134,0.7356943136344912
2321,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.06974836034677724,0.06573145539906104,0.750897200616582,0.7559765503389039
2322,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.07559577836411611,0.07853896713615023,0.5478329975331655,0.5433577212140661
2323,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.06332966453071992,0.06690704225352113,0.6746861500362876,0.6605828175028721
2324,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.057732981530343,0.05743849765258217,0.6646434082807217,0.666090792123101
2325,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.10232687523558236,0.0976638497652582,0.6225392215473423,0.6111114450441268
2326,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.052787184319638136,0.05467417840375586,0.5129414493747512,0.5282200552754619
2327,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.06308088955898983,0.06457464788732395,0.6324831683677969,0.6154480399559183
2328,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.08426053524312101,0.08217840375586855,0.7120689949163119,0.7052873854409185
2329,mmlu_all,25,25,50,"Random (subtask stratified, proportional)",0.08102691292875991,0.08896525821596243,0.5843282061716962,0.5881754380712834
2330,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.05206061062947607,0.05113239436619718,0.7464203397172724,0.7424431806103925
2331,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.045459479834150024,0.04890140845070424,0.7521368992223042,0.7371275154240763
2332,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.04759487372785527,0.045599999999999995,0.6235144416096849,0.6324995958921494
2333,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.04095770825480589,0.041964319248826286,0.6805106701260735,0.6699160545509001
2334,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.041373840934790816,0.042377464788732395,0.7199107089215704,0.7071087478276207
2335,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.05013871089332831,0.0468394366197183,0.776336367519518,0.7918226132458316
2336,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.08484146249528836,0.09163192488262911,0.5970755491345837,0.5851610343857802
2337,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.06675537127779871,0.06650328638497652,0.7354813749273641,0.7242708950999118
2338,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.03772604598567659,0.03871549295774646,0.6807605747037536,0.679075523776269
2339,mmlu_all,50,50,50,"Random (subtask stratified, proportional)",0.07665344892574442,0.08659718309859153,0.6557432208359737,0.6611176386873625
2340,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.033948284960422154,0.03454647887323944,0.7468498657841611,0.7288465166305201
2341,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.038322502826988326,0.03963755868544601,0.6780655303499181,0.6598290490935633
2342,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.037764493026762165,0.041470422535211264,0.8433842962313842,0.8356013993370226
2343,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.03041236336223144,0.029705164319248828,0.8278165169002467,0.8256751033866455
2344,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.02880052770448549,0.03057746478873239,0.763811704464421,0.7684627872913233
2345,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.04358062570674709,0.04173239436619719,0.6903390406259668,0.6958769716809935
2346,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.06895122502826988,0.07671361502347418,0.7515244206262398,0.7142855078148898
2347,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.038766603844704116,0.040344600938967135,0.8273281065966288,0.8278165169002467
2348,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.027183339615529586,0.028968075117370894,0.8049397238372333,0.7783576070541669
2349,mmlu_all,100,100,50,"Random (subtask stratified, proportional)",0.04379509988692046,0.04960938967136151,0.8069087999126803,0.7929640299450792
2350,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.020799939690915946,0.02114779342723005,0.8519840556602384,0.8521094119619185
2351,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.024876833773087074,0.029335586854460097,0.8924574623206492,0.8891733502237931
2352,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.020481055408970984,0.02462572769953051,0.8991851609114616,0.9143855678555247
2353,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.023257082548058805,0.02465464788732395,0.8612621710854914,0.8427224823745416
2354,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.017436381454956663,0.018686197183098604,0.9051427060725649,0.9006677425627895
2355,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.02992630229928384,0.026526948356807516,0.8246524096530602,0.8169264635176968
2356,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.015170056539766299,0.01612093896713615,0.7889764932326638,0.7932607716972135
2357,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.02910205804749341,0.030395117370892014,0.883334250587331,0.8805095199222085
2358,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.01443736147757256,0.017012957746478874,0.8978379694940573,0.8666516414860369
2359,mmlu_all,250,250,50,"Random (subtask stratified, proportional)",0.07216458349038823,0.08227718309859154,0.8158420167392122,0.7970602020506697
2360,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.016019163211458732,0.0168768075117371,0.9339390189699865,0.9118553265931353
2361,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.02180698077647947,0.027928262910798134,0.8877096893957274,0.900824513985138
2362,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.02851963814549568,0.0328475117370892,0.909467074240755,0.9033627509046219
2363,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.04251018469656992,0.04672826291079812,0.8830654983323635,0.887531294175365
2364,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.012642638522427436,0.013387605633802827,0.8804270615413075,0.8776113346063763
2365,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.028062676215604983,0.023240751173708912,0.905894734178245,0.8767650403077645
2366,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.020287568790049015,0.02713408450704226,0.865222730088502,0.8178846118911092
2367,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.014595763286845092,0.015123380281690134,0.9209378301320799,0.9131908134711273
2368,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.018061243874858655,0.019514366197183098,0.8811549412006293,0.8696794349896444
2369,mmlu_all,500,500,50,"Random (subtask stratified, proportional)",0.028413207689408214,0.03730215962441315,0.8879806841173334,0.8659345547503154
2370,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.009656306068601586,0.010605539906103292,0.9586912867285874,0.9366572093947261
2371,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.011313117225782139,0.015857183098591552,0.924397298276994,0.8941561841865884
2372,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.022227900490011318,0.02643596244131455,0.9415611738418189,0.9338238410654013
2373,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.008490878251036562,0.011401032863849777,0.9460356067659841,0.9341520324330742
2374,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.026393411232566916,0.02652469483568075,0.91407559247797,0.9177921019176087
2375,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.019848895589898247,0.015121690140845077,0.9222598276824038,0.9063413634568087
2376,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.019185744440256326,0.027437840375586872,0.9267313719910616,0.876229802549701
2377,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.011028465887674341,0.01326967136150234,0.9484464421330134,0.9227013158657763
2378,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.010921341877120244,0.014092769953051644,0.9158499788576684,0.8831702293890628
2379,mmlu_all,1000,1000,50,"Random (subtask stratified, proportional)",0.020537489634376183,0.03019718309859155,0.9292434315048425,0.9072334227121692
2380,mmlu_all,10,10,50,Random (uniform),0.10884281944967959,0.1099943661971831,0.5456364060755606,0.5385959363197469
2381,mmlu_all,10,10,50,Random (uniform),0.12958688277421784,0.12447887323943661,0.43520608431999563,0.4189456372135343
2382,mmlu_all,10,10,50,Random (uniform),0.12470410855635126,0.12911361502347415,0.308070351388262,0.3126891038138619
2383,mmlu_all,10,10,50,Random (uniform),0.17018695816057292,0.17300657276995302,0.20658356100321165,0.1971553676791296
2384,mmlu_all,10,10,50,Random (uniform),0.08626988315114961,0.08627230046948357,0.6294712867595874,0.6385154144429148
2385,mmlu_all,10,10,50,Random (uniform),0.08954240482472672,0.09000375586854459,0.5453104987166475,0.5543537905693283
2386,mmlu_all,10,10,50,Random (uniform),0.11977233320768939,0.12172769953051643,0.5446956964623594,0.5524933916601704
2387,mmlu_all,10,10,50,Random (uniform),0.08697625329815302,0.08839999999999999,0.5811218880626785,0.5578784348365154
2388,mmlu_all,10,10,50,Random (uniform),0.10255484357331325,0.10270422535211265,0.536614278587253,0.5178014240791856
2389,mmlu_all,10,10,50,Random (uniform),0.11257595175273273,0.11247136150234743,0.5034020848074875,0.5049589139808978
2390,mmlu_all,10,10,50,Random (uniform),0.1050682246513381,0.10515868544600938,0.5409308360048105,0.544988131961183
2391,mmlu_all,10,10,50,Random (uniform),0.14744440256313607,0.1559117370892019,0.5049680562529427,0.5173540651799017
2392,mmlu_all,10,10,50,Random (uniform),0.1282284206558613,0.12848826291079812,0.5465228008547912,0.5476500863060983
2393,mmlu_all,10,10,50,Random (uniform),0.07243497926875235,0.07357934272300468,0.5267394235906755,0.521175274749929
2394,mmlu_all,10,10,50,Random (uniform),0.12550320392009046,0.13017652582159622,0.5667829174636352,0.5570667781251325
2395,mmlu_all,10,10,50,Random (uniform),0.0961183565774595,0.09486948356807509,0.5055501058541735,0.4804518736486471
2396,mmlu_all,10,10,50,Random (uniform),0.08345194119864305,0.07479999999999999,0.4986901921429043,0.516341086943777
